일자,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"2020/11/13","33285","345","1.05","33345.89","32815","33295","32780","8850301","293177973735","5675092500000","5855538231071","170500000","코스피 200","333.03","3.31","1.00"
"2020/11/12","32940","160","-0.48","33015.27","33085","33135","32840","13036933","430218047880","5601447000000","5629102691207","170050000","코스피 200","329.72","1.40","-0.42"
"2020/11/11","33100","525","1.61","33154.94","32695","33155","32665","10103590","333391483705","5678305000000","5637997228830","171550000","코스피 200","331.12","4.99","1.53"
"2020/11/10","32575","5","-0.02","32655.80","32735","32735","32350","12650461","412139641855","5510061250000","5602102178312","169150000","코스피 200","326.13","0.30","0.09"
"2020/11/09","32580","405","1.26","32627.21","32485","32825","32465","9336664","304784454410","5398506000000","5518893213100","165700000","코스피 200","325.83","3.73","1.16"
"2020/11/06","32175","80","0.25","32251.90","32220","32420","32085","11045342","355771543870","5307266250000","5344140596992","164950000","코스피 200","322.10","0.59","0.18"
"2020/11/05","32095","690","2.20","32191.59","31600","32120","31535","8860281","283201114250","5103105000000","5310002332094","159000000","코스피 200","321.51","7.68","2.45"
"2020/11/04","31405","195","0.62","31423.61","31420","31580","31155","14605129","458259983560","4988684250000","4996353901730","158850000","코스피 200","313.83","1.76","0.56"
"2020/11/03","31210","610","1.99","31246.37","30725","31245","30720","6876811","214188575915","5007644500000","4963485089110","160450000","코스피 200","312.07","6.12","2.00"
"2020/11/02","30600","460","1.53","30634.17","30210","30630","30180","8295629","252968817600","4830210000000","4915252893371","157850000","코스피 200","305.95","4.35","1.44"
"2020/10/30","30140","840","-2.71","30199.05","30860","30875","30140","19945840","610157635395","4757599000000","4766920791217","157850000","코스피 200","301.60","8.34","-2.69"
"2020/10/29","30980","325","-1.04","31035.55","30915","31010","30635","9810541","302651349040","4890193000000","4898961536051","157850000","코스피 200","309.94","3.23","-1.03"
"2020/10/28","31355","165","0.53","31358.44","31075","31360","30980","5507810","171664210265","4982309500000","4949930443675","158900000","코스피 200","313.17","1.37","0.44"
"2020/10/27","31190","270","-0.86","31270.88","31235","31425","31120","7759718","242820999760","4971686000000","4968943122170","159400000","코스피 200","311.80","1.73","-0.55"
"2020/10/26","31460","60","-0.19","31444.19","31615","31725","31430","8527443","268706706245","5036746000000","5012204403178","160100000","코스피 200","313.53","1.26","-0.40"
"2020/10/23","31520","115","0.37","31570.67","31535","31625","31280","7466985","235252452235","5029016000000","5054463806497","159550000","코스피 200","314.79","1.02","0.33"
"2020/10/22","31405","215","-0.68","31468.24","31445","31460","31220","8665206","272002005455","5018519000000","5020757735734","159800000","코스피 200","313.77","1.99","-0.63"
"2020/10/21","31620","100","0.32","31669.32","31575","31710","31470","8601602","271862842125","4859994000000","5060758112195","153700000","코스피 200","315.76","1.05","0.33"
"2020/10/20","31520","220","0.70","31564.20","31165","31520","31050","9166339","287464980585","4761096000000","4851417855963","151050000","코스피 200","314.71","2.12","0.68"
"2020/10/19","31300","70","0.22","31352.20","31330","31550","31280","9345020","293454185270","4732560000000","4735749654838","151200000","코스피 200","312.59","0.76","0.24"
"2020/10/16","31230","185","-0.59","31277.33","31490","31560","31020","8785483","274792247775","4739152500000","4729132801688","151750000","코스피 200","311.83","2.09","-0.67"
"2020/10/15","31415","235","-0.74","31486.07","31595","31625","31275","7091175","222897842445","4866183500000","4778011788973","154900000","코스피 200","313.92","2.65","-0.84"
"2020/10/14","31650","315","-0.99","31751.75","32000","32020","31590","9113863","289558302105","4858275000000","4918345948320","153500000","코스피 200","316.57","3.01","-0.94"
"2020/10/13","31965","25","0.08","32052.75","32130","32170","31725","10130871","323534900145","5044077000000","4920097241496","157800000","코스피 200","319.58","0.43","0.13"
"2020/10/12","31940","130","0.41","32010.44","32015","32055","31845","8038874","256891377945","4912372000000","5051247471792","153800000","코스피 200","319.15","1.68","0.53"
"2020/10/08","31810","10","0.03","31843.14","32020","32080","31710","8573418","273238410475","4795357500000","4897475581389","150750000","코스피 200","317.47","0.12","0.04"
"2020/10/07","31800","305","0.97","31831.48","31300","31815","31255","6787573","214741822275","4585560000000","4798595946665","144200000","코스피 200","317.35","2.90","0.92"
"2020/10/06","31495","70","0.22","31541.78","31550","31710","31395","8756429","276362765820","4464416250000","4548324857144","141750000","코스피 200","314.45","0.94","0.30"
"2020/10/05","31425","340","1.09","31447.30","31070","31540","31015","9539416","299200627180","4265943750000","4457654683017","135750000","코스피 200","313.51","4.07","1.32"
"2020/09/29","31085","290","0.94","31041.70","31105","31195","30940","11352046","352364442960","4151401750000","4213910841683","133550000","코스피 200","309.44","2.41","0.78"
"2020/09/28","30795","445","1.47","30800.74","30645","30870","30525","6694635","205845046810","3924822750000","4113438821496","127450000","코스피 200","307.03","3.46","1.14"
"2020/09/25","30350","135","0.45","30396.34","30425","30490","30205","11753401","357229490620","3875695000000","3874013052594","127700000","코스피 200","303.57","1.09","0.36"
"2020/09/24","30215","715","-2.31","30287.46","30535","30645","30200","20693973","628669241060","4175713000000","3867708384224","138200000","코스피 200","302.48","7.16","-2.31"
"2020/09/23","30930","115","0.37","31004.16","31005","31085","30325","19878820","612058765255","4206480000000","4284774736039","136000000","코스피 200","309.64","0.82","0.27"
"2020/09/22","30815","735","-2.33","30922.10","31495","31560","30680","17549251","544449221080","4189299250000","4205405933687","135950000","코스피 200","308.82","7.07","-2.24"
"2020/09/21","31550","270","-0.85","31634.40","31780","32060","31465","8383712","266344134315","4410690000000","4300697292554","139800000","코스피 200","315.89","2.50","-0.79"
"2020/09/18","31820","105","0.33","31884.34","31850","31915","31625","8980905","285579013775","4438890000000","4457430289731","139500000","코스피 200","318.39","0.39","0.12"
"2020/09/17","31715","475","-1.48","31844.66","32120","32155","31655","12123444","386327450200","4543173750000","4442330744796","143250000","코스피 200","318.00","4.31","-1.34"
"2020/09/16","32190","90","-0.28","32276.26","32255","32380","32130","10288274","331715316735","4503381000000","4623574194646","139900000","코스피 200","322.31","1.05","-0.32"
"2020/09/15","32280","250","0.78","32381.08","32135","32310","32005","10677521","343790710170","4693512000000","4530113133883","145400000","코스피 200","323.36","2.38","0.74"
"2020/09/14","32030","425","1.34","32143.01","31885","32080","31815","7625773","244007284340","4831725500000","4673593854817","150850000","코스피 200","320.98","4.53","1.43"
"2020/09/11","31605","20","-0.06","31690.03","31475","31635","31285","10201920","321481123145","4819762500000","4780441236034","152500000","코스피 200","316.45","0.08","-0.03"
"2020/09/10","31625","300","0.96","31699.10","31625","31760","31530","8741013","276833110285","4919268750000","4834112422942","155550000","코스피 200","316.53","2.76","0.88"
"2020/09/09","31325","390","-1.23","31423.72","31335","31555","31270","10100726","317506678845","5016698750000","4887960029071","160150000","코스피 200","313.77","3.61","-1.14"
"2020/09/08","31715","400","1.28","31784.59","31580","31715","31450","11877933","375863090155","5215531750000","5090301310115","164450000","코스피 200","317.38","3.71","1.18"
"2020/09/07","31315","140","0.45","31414.25","31175","31410","31055","10257977","321296429115","5204553000000","5166073592625","166200000","코스피 200","313.67","1.64","0.53"
"2020/09/04","31175","440","-1.39","31251.85","30810","31225","30790","7887225","245587439495","5260781250000","5194056852208","168750000","코스피 200","312.03","4.40","-1.39"
"2020/09/03","31615","470","1.51","31692.18","31440","31730","31420","8461492","267568466595","5349258000000","5348055565476","169200000","코스피 200","316.43","4.93","1.58"
"2020/09/02","31145","160","0.52","31199.56","31195","31290","30840","7560477","235175552025","5244818000000","5278964970150","168400000","코스피 200","311.50","1.69","0.55"
"2020/09/01","30985","240","0.78","31029.79","30805","31100","30750","7493901","232158265330","5214775500000","5225416164320","168300000","코스피 200","309.81","2.67","0.87"
"2020/08/31","30745","505","-1.62","30762.55","31480","31615","30745","8711694","270217111590","5301975250000","5177337805624","172450000","코스피 200","307.14","5.10","-1.63"
"2020/08/28","31250","165","0.53","31273.94","31305","31600","31075","7408689","231775392300","5618750000000","5393190650782","179800000","코스피 200","312.24","0.86","0.28"
"2020/08/27","31085","280","-0.89","31187.66","31435","31485","31085","7345523","229356431665","5654361500000","5607542141636","181900000","코스피 200","311.38","2.81","-0.89"
"2020/08/26","31365","5","0.02","31468.86","31330","31490","30965","7714651","241362962975","5689611000000","5724185271078","181400000","코스피 200","314.19","0.60","0.19"
"2020/08/25","31360","405","1.31","31408.72","31180","31415","31040","8475635","265341636580","5663616000000","5697542710278","180600000","코스피 200","313.59","4.26","1.38"
"2020/08/24","30955","340","1.11","30982.67","30690","31010","30360","9377237","289646053025","5728222750000","5595471096779","185050000","코스피 200","309.33","3.17","1.04"
"2020/08/21","30615","455","1.51","30664.68","30510","30980","30305","8562418","262422357185","5573460750000","5674499535122","182050000","코스피 200","306.16","4.57","1.52"
"2020/08/20","30160","1210","-3.86","30207.72","31110","31255","30115","9622016","293183198560","5072912000000","5499315242724","168200000","코스피 200","301.59","11.95","-3.81"
"2020/08/19","31370","110","0.35","31404.05","31480","31690","31330","8223239","258416925395","5204283000000","5282161042021","165900000","코스피 200","313.54","0.70","0.22"
"2020/08/18","31260","660","-2.07","31333.91","32035","32170","31165","7648247","242144570675","4828107000000","5198295934125","154450000","코스피 200","312.84","6.40","-2.00"
"2020/08/14","31920","340","-1.05","31974.79","32215","32255","31635","9653402","308348550215","4990692000000","4938506846996","156350000","코스피 200","319.24","4.09","-1.26"
"2020/08/13","32260","15","-0.05","32384.64","32605","32625","31925","9597011","310917979215","4797062000000","5063338286198","148700000","코스피 200","323.33","0.65","0.20"
"2020/08/12","32275","175","0.55","32320.36","31985","32275","31735","9089171","291877071400","4930006250000","4806037530941","152750000","코스피 200","322.68","1.66","0.52"
"2020/08/11","32100","400","1.26","32155.00","31775","32275","31715","8920112","286112177005","5124765000000","4911676632518","159650000","코스피 200","321.02","4.25","1.34"
"2020/08/10","31700","465","1.49","31729.63","31180","31760","31145","8958091","281942868840","4915085000000","5065635158702","155050000","코스피 200","316.77","4.20","1.34"
"2020/08/07","31235","130","0.42","31311.15","31200","31395","30965","8117901","253287581460","4981982500000","4854793521401","159500000","코스피 200","312.57","1.25","0.40"
"2020/08/06","31105","485","1.58","31186.18","30720","31280","30720","9737686","302795119605","4986131500000","4974195918198","160300000","코스피 200","311.32","4.68","1.53"
"2020/08/05","30620","330","1.09","30716.77","30375","30625","30270","6970956","212885175265","5142629000000","4923898250134","167950000","코스피 200","306.64","3.60","1.19"
"2020/08/04","30290","360","1.20","30357.14","30110","30405","30105","6553108","198513064255","5175046500000","5098481705682","170850000","코스피 200","303.04","3.58","1.20"
"2020/08/03","29930","0","0.00","29998.47","29935","30015","29740","5779845","172983556030","5279652000000","5125239005146","176400000","코스피 200","299.46","0.14","0.05"
"2020/07/31","29930","240","-0.80","29984.92","30295","30415","29880","7041240","211601349945","5279652000000","5289339441863","176400000","코스피 200","299.32","2.53","-0.84"
"2020/07/30","30170","40","0.13","30238.62","30250","30400","30160","6405757","193759307905","5321988000000","5334092977247","176400000","코스피 200","301.85","0.60","0.20"
"2020/07/29","30185","155","0.52","30178.85","30030","30380","30005","7738550","233553480200","5391041000000","5323549155282","178600000","코스피 200","301.25","1.12","0.37"
"2020/07/28","30030","615","2.09","30122.55","29625","30190","29625","6583116","197285633740","5300295000000","5379887688383","176500000","코스피 200","300.13","6.62","2.26"
"2020/07/27","29415","280","0.96","29458.86","29085","29580","29070","6314605","185865666630","5419713750000","5199489299634","184250000","코스피 200","293.51","2.85","0.98"
"2020/07/24","29135","160","-0.55","29174.36","29050","29320","29005","5295252","154406698760","5344815750000","5375375420153","183450000","코스피 200","290.66","1.71","-0.58"
"2020/07/23","29295","175","-0.59","29344.99","29480","29480","29095","7666171","224456617610","5299465500000","5383338261012","180900000","코스피 200","292.37","1.67","-0.57"
"2020/07/22","29470","110","-0.37","29512.79","29570","29685","29420","7870260","232400637500","5397430500000","5338863154039","183150000","코스피 200","294.04","1.12","-0.38"
"2020/07/21","29580","425","1.46","29624.41","29420","29695","29390","7783442","230175332995","5405745000000","5425710456936","182750000","코스피 200","295.16","4.35","1.50"
"2020/07/20","29155","70","-0.24","29189.81","29310","29355","28965","6251010","182250414720","5272681750000","5334438216770","180850000","코스피 200","290.81","0.76","-0.26"
"2020/07/17","29225","220","0.76","29265.52","29045","29270","29040","7377264","215601656755","5063231250000","5292670039645","173250000","코스피 200","291.57","2.32","0.80"
"2020/07/16","29005","320","-1.09","29033.15","29325","29340","28920","7683914","223525728115","5074424750000","5029993064986","174950000","코스피 200","289.25","3.02","-1.03"
"2020/07/15","29325","290","1.00","29334.09","29350","29535","29175","8271873","242676286740","4961790000000","5131999497903","169200000","코스피 200","292.27","2.64","0.91"
"2020/07/14","29035","45","-0.15","29070.17","28875","29035","28755","7040841","203944953950","5104353000000","4918673063139","175800000","코스피 200","289.63","0.21","-0.07"
"2020/07/13","29080","545","1.91","29090.83","28830","29105","28725","6123517","177682805615","5046834000000","5114168543040","173550000","코스피 200","289.84","4.78","1.68"
"2020/07/10","28535","280","-0.97","28611.59","28870","28890","28405","7551985","215923580170","4953676000000","4965540992070","173600000","코스피 200","285.06","2.19","-0.76"
"2020/07/09","28815","135","0.47","28832.66","28825","29030","28785","7999963","231000214610","4937450250000","5005350467169","171350000","코스피 200","287.25","1.28","0.45"
"2020/07/08","28680","85","-0.30","28704.52","28765","28895","28600","8350106","239766840890","4845486000000","4918519892369","168950000","코스피 200","285.97","0.80","-0.28"
"2020/07/07","28765","350","-1.20","28783.46","29280","29365","28745","8036945","232707550035","4911623750000","4862964782709","170750000","코스피 200","286.77","3.85","-1.32"
"2020/07/06","29115","440","1.53","29169.60","28735","29180","28690","8976920","261069975140","4817076750000","4980709213855","165450000","코스피 200","290.62","4.73","1.65"
"2020/07/03","28675","235","0.83","28696.94","28550","28690","28400","5969979","170892500045","4688362500000","4747909294840","163500000","코스피 200","285.89","2.03","0.72"
"2020/07/02","28440","355","1.26","28494.70","28165","28440","28145","5244743","148790615965","4620078000000","4658883796564","162450000","코스피 200","283.86","3.60","1.28"
"2020/07/01","28085","15","0.05","28134.66","28385","28415","28005","7064646","199273333985","4615769750000","4570475812877","164350000","코스피 200","280.26","0.17","0.06"
"2020/06/30","28070","240","0.86","28115.48","28230","28430","28070","8825458","249037705370","4662427000000","4620778769244","166100000","코스피 200","280.09","2.05","0.74"
"2020/06/29","27830","455","-1.61","27909.88","27935","28195","27730","11620840","324683414770","4786760000000","4635831467318","172000000","코스피 200","278.04","5.34","-1.88"
"2020/06/26","28285","390","1.40","28376.36","28165","28425","28005","17767862","501953229890","4702381250000","4880734717661","166250000","코스피 200","283.38","3.65","1.30"
"2020/06/25","27895","720","-2.52","28013.00","28190","28375","27895","16722205","469360694385","4684965250000","4657162066173","167950000","코스피 200","279.73","6.97","-2.43"
"2020/06/24","28615","460","1.63","28710.85","28290","28780","28280","10043416","287719902920","4808750750000","4821987133753","168050000","코스피 200","286.70","4.76","1.69"
"2020/06/23","28155","75","0.27","28234.51","28310","28550","27880","13605697","383634593440","4728632250000","4744809417390","167950000","코스피 200","281.94","0.52","0.18"
"2020/06/22","28080","200","-0.71","28183.69","28025","28325","27985","7235378","203899423535","4745520000000","4733449976940","169000000","코스피 200","281.42","1.95","-0.69"
"2020/06/19","28280","100","0.35","28377.66","28450","28480","27805","10473952","294494979685","4831638000000","4795825254857","170850000","코스피 200","283.37","1.46","0.52"
"2020/06/18","28180","80","-0.28","28232.84","28135","28300","27955","8460740","238229559390","4739876000000","4823581003902","168200000","코스피 200","281.91","1.11","-0.39"
